timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1368860400,May 18 2013 - 7:00am,complete,1352,Anyang,Asan Mugunghwa,N/A,9,0.67,2.71,1.14,1.83,1,2,3,1,0,1,"74","17,71",-1,-1,1,0,2,0,1,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.07,86,100,69,31,7,38,77,55,93,0.00,2.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Anyang Stadium
1368939600,May 19 2013 - 5:00am,complete,928,Chungju,Gwangju,N/A,9,0.20,2.00,0.70,1.73,2,2,4,0,0,0,"58,78","54,69",-1,-1,1,0,1,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.20,90,90,90,30,20,27,47,74,90,0.00,4.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Chungju Stadium (Chungju)
1368946800,May 19 2013 - 7:00am,complete,672,Goyang Zaicro,Bucheon 1995,N/A,9,0.75,2.33,1.15,1.27,2,2,4,0,0,0,"78,86","60,75",-1,-1,3,0,2,0,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.54,88,88,46,17,17,13,59,46,75,0.00,4.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Goyang Stadium
1369045800,May 20 2013 - 10:30am,complete,591,Suwon,Sangju Sangmu,N/A,9,0.25,1.50,1.21,2.20,1,2,3,1,0,1,"54","6,86",-1,-1,3,1,1,0,2,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.50,63,75,63,25,13,25,63,63,75,0.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Suwon Civil Stadium
1369465200,May 25 2013 - 7:00am,complete,1324,Anyang,Chungju,N/A,10,0.50,2.33,1.14,1.00,3,0,3,1,1,0,"13,85,89","",-1,-1,2,0,3,1,0,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.17,67,67,54,13,0,13,54,54,84,0.00,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Anyang Stadium
1369551600,May 26 2013 - 7:00am,complete,2515,Bucheon 1995,Suwon,N/A,10,1.40,1.50,0.70,1.50,3,3,6,2,2,0,"24,35,90'2","48,85,90'4",-1,-1,1,0,0,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.58,80,100,75,45,13,65,78,68,100,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Bucheon Stadium
1369652400,May 27 2013 - 11:00am,complete,284,Goyang Zaicro,Asan Mugunghwa,N/A,10,0.80,2.75,1.15,1.83,0,2,2,0,0,0,"","55,82",-1,-1,1,0,3,0,0,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.67,78,90,58,23,7,29,64,45,74,0.00,4.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Goyang Stadium
1370080800,Jun 01 2013 - 10:00am,complete,641,Suwon,Gwangju,N/A,11,0.20,1.75,1.21,1.73,1,2,3,1,1,0,"31","55,73",-1,-1,1,0,2,0,1,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.03,90,90,90,23,10,23,53,68,90,0.00,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Suwon Civil Stadium
1370082600,Jun 01 2013 - 10:30am,complete,3822,Sangju Sangmu,Asan Mugunghwa,N/A,11,1.80,2.78,2.20,1.83,3,1,4,2,2,0,"17,25,78","82",-1,-1,0,0,2,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.70,74,100,54,11,6,27,69,48,95,0.00,3.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sangju Stadium
1370167200,Jun 02 2013 - 10:00am,complete,540,Goyang Zaicro,Anyang,N/A,11,0.67,1.00,1.15,1.50,2,1,3,1,1,0,"8,85","74",-1,-1,2,0,2,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.96,59,92,67,34,13,46,67,50,84,0.00,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Goyang Stadium
